scene_id,patch_id,bare_percentage,s2_b1_mean,s2_b1_std,s2_b2_mean,s2_b2_std,s2_b3_mean,s2_b3_std,s2_b4_mean,s2_b4_std,s2_b5_mean,s2_b5_std,s2_b6_mean,s2_b6_std,s2_b7_mean,s2_b7_std,s2_b8_mean,s2_b8_std,s2_b9_mean,s2_b9_std,s2_b10_mean,s2_b10_std,s2_b11_mean,s2_b11_std,s2_b12_mean,s2_b12_std,s2_b13_mean,s2_b13_std,s1_vv_mean,s1_vv_std,s1_vh_mean,s1_vh_std
26,277,3.2684326171875,6700.083786010742,1097.8997080494669,6615.679092407227,1329.4398786788415,6106.189987182617,1289.8977630287654,6443.714340209961,1436.1837112901399,6598.070770263672,1371.781154582694,6649.313690185547,1267.5171299194492,6408.522354125977,1193.661220388096,6097.777603149414,1165.496490182364,6103.425003051758,1122.7428550544853,3658.757858276367,599.9880003994805,79.3056640625,11.558045843867504,430.326171875,67.40679574886097,429.13087463378906,78.9938049290395,-10.948603,2.2229366,-18.386948,2.9836006
26,278,3.265380859375,6811.911682128906,1013.7017121151894,6726.8529052734375,1246.9773578072272,6206.7691650390625,1207.1906755930906,6544.680160522461,1346.3688966226598,6707.4334716796875,1270.8197692050019,6770.861511230469,1155.539021690727,6524.400863647461,1082.3669249877703,6206.129867553711,1059.7697187629508,6214.167388916016,1014.9160302046906,3722.960189819336,529.2913466491622,80.30107116699219,9.84205138246602,417.26318359375,64.36259511109728,418.7850646972656,73.03769707772283,-10.936567,2.2495859,-18.415653,3.0599184
26,306,3.2684326171875,6759.941024780273,1032.339454853249,6680.553253173828,1251.5154587473855,6179.483810424805,1202.0001309362895,6510.01921081543,1337.249910134964,6700.327301025391,1248.589812137145,6814.3519287109375,1110.154379569343,6572.534072875977,1038.3122715391007,6254.921325683594,1017.8733346702164,6264.068878173828,970.6524477079283,3746.913116455078,508.5883298735088,78.68528747558594,9.97187975441678,409.1471710205078,53.688134866392346,406.1586608886719,64.44609055411146,-10.950881,2.2609427,-18.339706,3.210129
26,307,3.265380859375,6584.395690917969,1054.6698068173262,6485.907745361328,1261.3939320079062,5988.768829345703,1210.074121419801,6287.768539428711,1346.9441380573196,6501.476531982422,1254.1170136701119,6675.336181640625,1103.0415910451475,6449.198211669922,1026.1798842773537,6139.001663208008,1002.8750140801457,6152.296783447266,957.907427379144,3681.6006774902344,503.0602422436116,77.03507995605469,9.281345642773386,386.0180969238281,43.356733192508266,378.1088104248047,54.51665488344917,-10.771847,2.262715,-18.043463,3.2975466
26,341,1.73492431640625,6893.5797119140625,1012.2327834593814,6786.735870361328,1243.2615799089983,6254.201553344727,1189.918845188269,6595.054443359375,1313.3647798492689,6745.1383056640625,1246.4952152213764,6770.217559814453,1166.0060292608725,6516.720031738281,1107.1233989243915,6194.917037963867,1092.6143924414978,6204.892822265625,1052.1920005395905,3718.2525024414062,555.1378590911241,82.34043884277344,11.057414270718631,451.1562957763672,59.260231398178334,453.6489715576172,69.84706035817217,-11.355941,2.9456265,-18.76026,3.4843156
26,342,3.2623291015625,7320.668365478516,1075.0784715001253,7230.607452392578,1288.5607131629308,6675.118103027344,1229.6184433032424,7051.456604003906,1355.8380654711705,7194.060409545898,1291.9494848493753,7195.943344116211,1205.314112141292,6918.993682861328,1143.7104281583515,6575.891311645508,1121.3656652685224,6583.0291748046875,1087.2396474410223,3942.9263458251953,583.367739863808,86.93904113769531,11.857456117755163,446.7492218017578,57.06032695468165,460.55543518066406,70.39883529869937,-11.676001,3.1652052,-19.065166,3.790838
26,343,1.52740478515625,7907.152542114258,602.4857069675313,7843.757675170898,803.1666155377997,7252.799758911133,770.23580487909,7681.847671508789,850.4468863837556,7809.9794921875,787.4545765246929,7772.441345214844,723.9407674104256,7467.183013916016,678.2160930875193,7097.173843383789,674.8565322703668,7103.93620300293,637.0177745676519,4254.0699462890625,312.0581173532453,93.96095275878906,6.078302081728324,465.81080627441406,46.42825084588286,494.64878845214844,48.35251698832112,-11.716764,3.3752813,-18.983866,4.0577683
26,370,1.73492431640625,6653.290252685547,1118.9593231663243,6531.951400756836,1346.1615684329945,6006.959701538086,1293.91409894293,6320.13166809082,1438.2823377174775,6477.072860717773,1370.4297776828428,6526.00959777832,1265.1932167645843,6285.020446777344,1196.222546483706,5976.024017333984,1171.620978420297,5986.891616821289,1133.2391237411773,3592.4019317626953,607.5868709001519,79.74819946289062,12.46710686053237,435.49684143066406,62.76321154678127,430.66461181640625,77.4648871999254,-11.9093685,3.2829819,-19.438183,3.818374
26,371,3.2623291015625,7037.31233215332,1270.865900307435,6925.135192871094,1488.6594238513464,6379.312576293945,1429.1263939790524,6720.144638061523,1584.6509308846341,6874.206970214844,1517.5988107435103,6911.990325927734,1402.9812587531294,6649.478729248047,1324.8777944982091,6320.490264892578,1287.8251139917006,6329.145797729492,1252.9223242178334,3796.806838989258,684.3020333999193,83.86538696289062,14.145821107964057,428.35389709472656,57.276565859996424,431.6912841796875,75.14335644801048,-11.822269,3.3925078,-19.074732,3.9811068
26,372,1.52740478515625,7683.598815917969,959.3517248937968,7603.753570556641,1190.4056986288117,7021.027450561523,1151.590505680595,7423.871810913086,1281.6707086657293,7558.627944946289,1213.8787077916575,7547.518081665039,1115.437091926355,7253.877975463867,1047.052144273583,6895.852828979492,1027.6233756775905,6902.575836181641,985.314901070133,4142.338653564453,512.2480466020355,92.40608215332031,10.163434910226128,451.5784149169922,51.72647238444812,472.8526153564453,62.29211072756143,-12.371694,3.6307516,-19.767189,4.311981
26,373,1.9195556640625,7873.022506713867,909.1737590586334,7800.859710693359,1122.2035474924776,7203.266876220703,1084.618937928959,7614.604095458984,1205.0098162483805,7739.216201782227,1139.714242621609,7712.685577392578,1042.5286149596861,7405.999160766602,975.9313957848012,7040.881607055664,957.9290134863777,7044.112747192383,918.5616650834595,4224.813034057617,477.65198942930465,94.24740600585938,9.570654138529846,445.71441650390625,45.64581426364709,472.80963134765625,57.39435311971127,-13.810777,3.6924317,-21.575106,4.339971
26,374,3.3355712890625,7485.784713745117,1121.6046022878945,7392.101058959961,1347.6923733252318,6813.700790405273,1299.0456112542795,7184.649108886719,1439.481706439597,7323.796401977539,1364.584017686993,7337.996826171875,1249.093809914896,7051.359466552734,1169.7574894402976,6706.645278930664,1143.460214239149,6711.390075683594,1098.907149609793,4026.6002349853516,585.035322894061,89.94903564453125,12.266567800059478,439.29722595214844,51.41626685386125,455.7577819824219,64.97568174798594,-13.173564,3.4760137,-20.73775,4.2015014
26,375,1.416015625,6552.957778930664,1231.479017258901,6410.128967285156,1535.5163451117921,5877.676239013672,1485.6752051174233,6162.331115722656,1657.2470023175492,6331.854751586914,1571.0916662462694,6434.084075927734,1450.6026875986392,6205.787002563477,1364.6164748193987,5910.731964111328,1346.7952597235383,5921.416015625,1286.5634534571452,3565.4678344726562,668.6493184583036,80.65380859375,13.788539965187278,424.1341857910156,55.200807235199285,417.5862121582031,74.3817522232548,-11.794778,3.0713677,-19.03925,3.8466167
26,395,4.84466552734375,6849.853454589844,1229.6844586466834,6765.249755859375,1435.5327519925825,6241.51139831543,1381.118931634262,6579.042587280273,1529.551144172315,6742.54768371582,1460.5354277986296,6795.608093261719,1347.0657480771868,6539.689636230469,1262.8064855786674,6218.144882202148,1222.8727806176043,6227.43342590332,1183.7887525749343,3723.8740997314453,642.5822235122532,78.2633056640625,11.431679432130318,386.07542419433594,41.370603424054636,383.97247314453125,47.33751608181048,-11.706625,3.604311,-19.776085,4.0748177
26,396,9.79156494140625,7262.052536010742,968.4868382960793,7194.114501953125,1147.4321492849976,6644.964508056641,1106.7436770420015,7032.353134155273,1220.337559101802,7169.058639526367,1165.9315270895338,7158.162841796875,1088.9502565717705,6879.523056030273,1022.0204598393497,6538.242858886719,995.0276543279947,6546.745040893555,959.0984284176432,3922.6941833496094,515.2914227980918,86.05921936035156,10.213550176265926,428.9569396972656,60.61935763296874,442.0682678222656,67.04636163359852,-12.007838,3.4024749,-20.39689,3.7622972
26,397,4.9468994140625,7267.339447021484,667.3142179989438,7196.796340942383,839.4504278723916,6644.374420166016,819.2335456960778,7051.697265625,896.1123368630563,7170.419876098633,863.848064178926,7123.767990112305,838.7654759286212,6851.857727050781,790.5526098151882,6514.389083862305,779.8852483189503,6525.481704711914,744.2416804338618,3925.1360626220703,382.5332633865876,90.75587463378906,6.999327750777137,485.12550354003906,62.862250821373,505.414794921875,62.217045310390695,-11.676971,2.1669974,-20.16754,2.6320622
26,400,1.24359130859375,7172.966583251953,1140.6972308225656,7071.696228027344,1384.940213058144,6514.1746826171875,1339.6175860517174,6875.849685668945,1495.7175901454198,7023.607833862305,1426.2107422459992,7046.346282958984,1319.9641628917734,6782.402481079102,1246.4661685149208,6451.80143737793,1222.3062288212172,6461.658355712891,1177.768982004661,3886.7793579101562,625.7939532242376,87.78738403320312,13.557613724754345,449.64537048339844,65.50410262855722,456.8121032714844,78.97032808137719,-12.078944,3.530195,-19.751507,4.2113395
26,401,3.265380859375,7401.751724243164,1000.9399811555276,7306.800643920898,1291.3337959886858,6735.822662353516,1253.0024000419278,7113.903945922852,1401.194289292357,7261.163162231445,1322.678822258214,7283.429931640625,1221.3031331415364,7009.17936706543,1150.27956174495,6668.621994018555,1140.2672983953466,6677.058074951172,1086.3267559643273,4017.725311279297,550.1220043327545,91.30191040039062,11.307671730019667,451.6754608154297,58.650294120042425,464.9762420654297,69.32318963014518,-12.640227,3.972036,-20.164486,4.553554
26,402,3.94134521484375,7399.929260253906,954.3511557012031,7303.140121459961,1214.9142336256884,6732.650131225586,1174.0865144507898,7100.830963134766,1307.4223553006568,7254.919540405273,1228.4347686076496,7295.0748291015625,1126.0392486415258,7019.311126708984,1056.1625689889204,6678.537200927734,1045.408540285884,6685.093200683594,995.1445437445215,4021.360137939453,510.72074007944434,91.29653930664062,10.574800310068282,444.47125244140625,46.88163882668695,457.5650177001953,59.945924036479184,-12.545643,3.685325,-19.99267,4.295775
26,403,3.3355712890625,7474.439422607422,805.4664507414798,7387.872283935547,1051.3597495398626,6820.276306152344,1013.1346352452006,7198.634460449219,1124.3646590372364,7354.293228149414,1049.0206781030042,7389.751983642578,962.9183802790322,7106.815902709961,901.7020125335963,6762.679260253906,895.326605150147,6768.661911010742,848.2909277525807,4071.3243713378906,426.8834430448583,92.86886596679688,8.775088747553797,451.20335388183594,45.221677382961204,467.8232727050781,53.96104539887456,-11.655699,2.919045,-18.989344,3.7036982
26,404,1.416015625,6899.457061767578,1119.1823377041233,6780.67756652832,1398.4271998118093,6241.856842041016,1347.5972704535739,6566.506286621094,1501.580637152926,6733.901870727539,1428.2469014017456,6810.99690246582,1318.0601909963764,6562.67985534668,1240.9150889673356,6249.964248657227,1218.5369378893574,6258.419464111328,1171.092566872966,3773.9141387939453,610.3952720331366,86.736328125,12.74610497313136,438.40260314941406,47.96531955298842,442.6533660888672,68.6674593865147,-11.503577,3.0108051,-18.691837,3.8108792
26,424,8.10699462890625,6633.201889038086,1317.1038838550976,6530.984634399414,1516.4318048078908,6009.826080322266,1461.1453344900176,6328.991851806641,1618.4638748433986,6481.549224853516,1554.1683624126358,6527.039443969727,1432.2893373852605,6282.997772216797,1344.1415277150838,5973.109527587891,1297.2236311789525,5982.745956420898,1261.7333992197443,3583.0927734375,692.3794258328834,77.06285095214844,13.09087483636777,396.6086730957031,58.35508006260765,391.1424560546875,71.62733016615562,-11.284631,2.6964357,-19.47263,3.3650713
26,425,12.408447265625,7105.951110839844,903.0556564276334,7031.742202758789,1073.0081371380343,6489.0897216796875,1038.159436385858,6879.398330688477,1136.3091111829965,6997.248580932617,1096.755225007132,6956.291595458984,1046.8998760717107,6684.501235961914,985.5216312591137,6352.592132568359,961.9959486537297,6361.739700317383,926.6909437690024,3815.194625854492,493.2391201939952,85.61763000488281,8.984533957741528,455.77647399902344,69.17957198514448,468.9922180175781,69.44758770626987,-11.486906,2.1768284,-20.219795,2.7571986
26,426,4.9468994140625,7007.563537597656,726.4167376617984,6922.21159362793,924.9935445597889,6383.5687255859375,904.688586652487,6776.748092651367,1002.8193809552251,6892.030090332031,963.6963636356179,6846.33935546875,924.5756318331732,6587.825012207031,874.4655081509381,6264.585021972656,867.5435916403649,6276.640365600586,828.0971785455647,3777.9935913085938,425.42184744140945,87.9969482421875,8.950209656416185,495.3797302246094,65.22730407430788,510.19309997558594,69.2164127488584,-11.751857,2.1526613,-20.142027,2.5913987
26,427,3.29742431640625,7083.364822387695,750.4101897751784,6996.185302734375,1005.4443640332938,6447.119781494141,995.5409906223485,6837.008209228516,1116.26964707522,6951.961151123047,1063.0922943204177,6905.946044921875,1028.9513607797835,6642.732040405273,977.0760075638478,6317.033020019531,988.2363415141234,6326.161560058594,931.1914922158616,3805.2689819335938,462.3971419880738,88.33941650390625,9.655482008363393,494.2278594970703,71.56972900916352,507.0383758544922,75.33404901173041,-12.01095,2.4893394,-20.310366,2.894854
26,428,3.33404541015625,7342.814147949219,898.7111752530337,7260.892730712891,1164.3717736299732,6692.591232299805,1142.8285078122897,7087.971054077148,1274.102570829287,7204.975692749023,1216.8308508892603,7160.599319458008,1170.2648271952853,6881.929229736328,1109.9117048854453,6543.114929199219,1112.5980131806875,6549.365509033203,1056.0970710484528,3936.4317626953125,532.5318995824741,89.85786437988281,10.191064882873587,470.70985412597656,69.44755802749394,486.1183624267578,70.694828033406,-12.247838,2.9406805,-20.75729,3.5031285
26,429,1.28021240234375,7442.336090087891,951.2534207479176,7353.682876586914,1215.3844242499877,6777.229232788086,1181.0886454909414,7160.331649780273,1316.939152409545,7295.764755249023,1251.4574012485466,7292.079818725586,1170.4767738685437,7011.460433959961,1105.4486901435077,6667.265243530273,1094.5452391389422,6673.28369140625,1048.0371754408811,4013.5223846435547,534.7214467570705,90.73443603515625,10.973424627079801,445.76612854003906,65.23030166597546,461.062744140625,72.35191005841209,-12.1299715,3.350554,-20.379742,4.1181903
26,430,3.265380859375,7352.812957763672,802.0104234853904,7254.900772094727,1071.0524782185214,6685.522857666016,1040.9286173167038,7049.799514770508,1163.7648089937375,7211.374450683594,1091.093047365504,7263.787216186523,1012.9030344439773,6991.836074829102,955.6206497837994,6652.588958740234,954.1353554609996,6659.796676635742,905.336482160488,4007.2664184570312,452.5751819573141,90.67948913574219,9.449284690383507,440.6739959716797,59.39500535766451,450.7970886230469,65.261780555617,-11.716758,3.488097,-19.035337,4.0980825
26,431,2.02178955078125,7356.525619506836,717.0561308974052,7265.4290771484375,979.0548056231565,6704.488571166992,943.1676214068787,7070.249069213867,1049.4258641901301,7242.204605102539,967.2088232788844,7311.402877807617,882.8266396286874,7039.446182250977,828.0188443917558,6700.231994628906,831.6482792034307,6707.5657958984375,779.6180265802592,4035.9029846191406,383.27312926085295,91.4664306640625,7.565657176335772,444.3866424560547,44.34879457485865,455.34375,49.28764894846565,-11.5436325,3.2515478,-18.608528,3.8494642
26,453,3.2623291015625,6923.08723449707,1067.9763510030948,6844.891510009766,1270.6606235965714,6313.65495300293,1226.3072106221164,6675.3045654296875,1355.7212263448266,6816.079391479492,1297.3580821600647,6828.829650878906,1207.3941321059467,6566.637008666992,1135.0883259005936,6240.874740600586,1104.9738800465407,6249.983963012695,1066.8221686497136,3732.465530395508,568.8786312802371,79.58267211914062,10.035038470669964,418.8747253417969,65.03328445325201,418.8094482421875,71.92685548614823,-11.099555,2.298723,-18.830862,2.8067665
26,454,2.61688232421875,7153.730743408203,761.8255375335871,7084.848831176758,965.2498587810663,6542.423202514648,931.9553046374552,6940.76042175293,1016.0405136454881,7058.926940917969,968.4758606745165,7019.516647338867,931.6949863254126,6745.948028564453,880.0871783248531,6411.182067871094,873.9355356772622,6419.880813598633,829.4167171565667,3840.4083404541016,421.5443969984228,84.50181579589844,7.226139962225096,460.52626037597656,62.92363128518058,471.85569763183594,59.69410067760782,-11.809936,2.7802057,-19.955267,3.1165426
26,455,2.7099609375,7328.24951171875,966.0744312113775,7254.264984130859,1181.1464607341447,6699.176528930664,1140.8737149958235,7097.95671081543,1253.2726872683295,7215.4117431640625,1201.0600314134492,7175.467819213867,1135.5405575007196,6892.959777832031,1070.032205927476,6551.117584228516,1049.9928293175553,6556.747833251953,1009.0045755295259,3923.8912811279297,524.609852248393,86.47964477539062,9.40288564837378,454.04261779785156,67.72359883646878,469.1040802001953,68.71935341760148,-12.404372,2.9371371,-20.835686,3.3411794
26,456,5.92803955078125,7464.39372253418,998.7860912597934,7385.165451049805,1269.120084529398,6813.848190307617,1240.9909413036771,7210.625061035156,1376.4990830479,7324.2369384765625,1315.4947093874305,7276.92041015625,1254.2783703262367,6986.723236083984,1185.5953474572311,6638.628128051758,1177.9788381888077,6641.7364501953125,1123.728143226768,3974.6178436279297,568.8619667579466,87.79988098144531,10.346220938369775,448.54859924316406,73.27940754399103,464.8115692138672,74.53271606469497,-12.577451,2.6292582,-21.081953,3.1769562
26,457,3.25469970703125,7568.408294677734,890.9218252534487,7489.3812255859375,1161.513325657625,6908.957092285156,1138.4353172838378,7306.8604736328125,1265.0159705690849,7428.5108642578125,1203.3500716339777,7395.923904418945,1149.778627504222,7103.480667114258,1088.1094424902508,6750.834899902344,1087.5945474683456,6755.514953613281,1033.5349985616024,4050.5676879882812,517.1890246409988,90.46188354492188,9.6532872941355,448.0821533203125,66.39800128990971,466.7333221435547,67.90643743312823,-12.352403,2.8487525,-20.666815,3.5609896
26,484,3.86962890625,7430.629531860352,926.8738344327754,7358.017776489258,1157.7634050818695,6799.696395874023,1109.3121459567571,7182.705841064453,1227.0324313702301,7333.257369995117,1138.8661565867683,7364.375244140625,1018.1379351295636,7080.7392578125,952.1615942715799,6732.123886108398,939.905469411784,6738.636672973633,894.0317897718985,4021.5804748535156,457.9613024355187,85.60643005371094,9.134755101734642,417.190673828125,46.319306334841386,428.69215393066406,55.314883727429454,-12.2333975,3.3198283,-20.064613,4.0693083
26,485,6.53228759765625,7772.391357421875,805.0986253157836,7709.612350463867,1042.1609387483593,7128.98030090332,1001.3101092261008,7538.160552978516,1107.1845414682664,7669.777481079102,1035.5574076758783,7650.582077026367,947.8624658612949,7345.802536010742,889.7346780169397,6980.206192016602,878.7448515759586,6983.523468017578,837.8779630991331,4170.815673828125,419.7318139529379,89.71839904785156,7.900498593618793,422.68138122558594,44.27257068612173,444.09071350097656,48.04249117898458,-12.559717,3.482283,-20.74161,4.125076
26,486,2.66265869140625,7662.226821899414,710.0723285776692,7588.201721191406,939.7199083519745,7010.893707275391,904.2679599822122,7404.911926269531,999.5483854003495,7551.069229125977,927.4840728700761,7561.673828125,850.4915302063438,7265.846130371094,798.3599785436709,6905.085159301758,793.7984094732695,6910.271911621094,751.4639057573632,4138.044982910156,372.28232438505034,90.79574584960938,6.979792013422889,435.76499938964844,46.21299124959988,453.69708251953125,47.94231389345961,-11.700222,3.3651226,-19.218395,4.1197867
26,513,1.15966796875,7117.878173828125,736.4335336452514,7028.746307373047,1008.402146078505,6493.829345703125,968.8691932044724,6844.298538208008,1076.2131658374367,7034.373123168945,978.4871180588947,7142.684722900391,874.1019183318134,6882.286590576172,817.3577032737558,6547.308776855469,826.1751620021007,6558.677703857422,767.5255118981407,3912.7223205566406,369.67848081914076,82.008544921875,7.429167074434187,415.3594512939453,43.49598542130309,413.3495635986328,49.92290517073319,-10.851704,2.7484226,-17.549627,3.3348236
26,514,3.265380859375,7578.824981689453,665.0683276249521,7511.452301025391,893.3813758913407,6947.141738891602,858.1852972053341,7338.087249755859,948.3526522062149,7497.459213256836,873.0813908950372,7527.720855712891,800.7431168067441,7236.388107299805,750.9508703290729,6878.359176635742,751.5630421071204,6885.064270019531,706.2407828242423,4110.39875793457,348.91821822326904,87.54885864257812,6.949919769731279,426.6999816894531,42.2666573348933,439.6027526855469,42.82834341016075,-11.405288,3.4618394,-18.583935,4.0526
26,515,2.105712890625,7697.128662109375,577.3135960431612,7632.623016357422,794.7702895649039,7061.0059814453125,763.5338655032759,7459.646133422852,841.9674705916059,7617.682815551758,770.3431708770142,7644.819915771484,710.0633328051299,7345.440704345703,664.1714799543914,6981.112350463867,667.0248649087588,6985.831619262695,623.4554382028122,4179.786193847656,299.56845350196687,90.94236755371094,5.486438083306423,436.3954772949219,45.228077339074225,452.5523986816406,42.485484090240384,-10.9575405,3.2820866,-18.006035,3.7743502
71,383,1.5716552734375,1277.988754272461,168.750450606671,1125.0906219482422,237.0289110921836,1087.7325897216797,292.13949285581805,1196.7834777832031,409.193666257899,1380.1290283203125,455.14567686894856,1604.9215850830078,619.3475086631165,1775.9266815185547,698.0156784997075,1754.4366607666016,730.4520403239923,1961.3606262207031,789.5695339837775,778.6483764648438,288.5740673695472,14.384613037109375,2.079143326430805,2092.5322875976562,878.0588023250879,1537.0766906738281,659.952254823126,-17.031303,4.9658055,-23.753593,3.7077205
71,384,1.0498046875,1336.6817474365234,180.672219630304,1204.539291381836,270.58666328289013,1193.4490051269531,346.2313276209752,1328.9678497314453,492.69682143903736,1539.1106262207031,538.7127772944378,1830.8042907714844,726.026437365614,2029.7940826416016,826.8970683769828,2001.6655731201172,856.0559218791551,2227.952423095703,921.6927308197717,869.0889587402344,331.22121367979787,14.814163208007812,2.156645166286167,2297.0045166015625,909.164123815021,1699.5696716308594,698.194868959149,-15.912769,4.9483643,-22.99135,3.8440392
71,412,16.766357421875,1257.4795532226562,193.317982730318,1105.03564453125,273.1040002143518,1075.55126953125,335.1641891026479,1125.5255126953125,517.5852507962124,1305.5844421386719,598.1970263660359,1520.4411010742188,819.3117473769086,1680.9658508300781,927.2607922625011,1658.7685089111328,959.1623864270896,1841.6759033203125,1055.5203085241646,739.4818878173828,404.33840601341143,13.918472290039062,2.7388952521473118,1891.4459075927734,1127.4312239906867,1381.6893615722656,837.7736465911973,-18.418835,5.550581,-23.957548,3.8422878
71,413,24.5208740234375,1289.364013671875,249.41484589276698,1133.8835144042969,339.0989873789197,1123.3588104248047,422.01419791202756,1114.6622772216797,662.404092572669,1282.2303466796875,761.77423528572,1466.1162872314453,1044.7597442178017,1613.563980102539,1187.5626610455029,1566.4561004638672,1214.6430657549568,1732.2411499023438,1338.7373102058168,674.4969635009766,499.1603569409966,13.107040405273438,3.190825546629228,1627.7762298583984,1335.1534209223591,1198.8363189697266,996.5758813519332,-19.299475,6.5134835,-24.359928,4.2392893
71,414,12.7166748046875,1277.7824096679688,221.48222776329996,1142.2451629638672,314.4719434869477,1136.5373992919922,399.9844539736874,1214.7862854003906,630.4154302489295,1428.905502319336,715.3682270148779,1737.0130615234375,1008.2482281236378,1942.3112030029297,1167.2253367780497,1928.6238555908203,1198.5540438888,2135.7681274414062,1323.4257024409633,833.0283508300781,493.7637417015166,13.833038330078125,2.9980948576364748,2052.6144409179688,1257.4884330305078,1467.5937194824219,931.391287769128,-16.97751,5.94168,-23.022335,4.3739986
71,415,3.8543701171875,1231.9591217041016,160.63017766835918,1093.2846984863281,256.2355287839221,1073.801284790039,325.12978039814016,1154.4749603271484,520.4430101093648,1391.2343139648438,581.1186002123296,1842.266372680664,894.6137951043074,2084.5491333007812,1064.0857550674345,2092.4795837402344,1096.0255316850025,2307.524368286133,1202.1201127799106,897.9640655517578,437.68455277337046,13.82427978515625,2.3661959234777594,2112.072784423828,1007.6263343136333,1450.8509826660156,739.9143194001286,-15.284275,4.8369145,-21.691296,4.207821
71,441,15.1947021484375,1247.2066955566406,155.0512936339523,1109.615966796875,233.91899652183466,1083.2547912597656,299.52824208822904,1180.0689849853516,452.8806131968482,1413.5279388427734,544.0229547488228,1737.4071197509766,777.4617940035523,1945.9180603027344,891.1546989945327,1950.1925201416016,925.2466966247823,2165.9559936523438,1020.3724020740032,898.0052185058594,408.1606443994638,15.106369018554688,2.7641004293711045,2218.9072265625,1015.2783384179514,1596.3616333007812,741.0121523344883,-17.195047,4.9825063,-23.16808,3.6405199
71,442,23.4710693359375,1220.705307006836,197.80086543505115,1064.1432342529297,259.7822132409112,1042.3428039550781,327.4763543264141,1026.6628723144531,531.2203369404294,1232.0594635009766,669.0545842923085,1468.3070831298828,996.2028152526522,1642.0399627685547,1159.635070068463,1628.0957946777344,1208.3588006078678,1806.694808959961,1347.1913873682265,738.6507720947266,540.7345419163513,13.4730224609375,3.372241674554907,1664.5641021728516,1295.658292784944,1163.0347747802734,900.7227958130526,-18.95673,6.3995495,-23.731302,4.4935913
71,443,12.7166748046875,1217.1136016845703,192.2498789311124,1065.6150665283203,269.6280781204264,1048.3350219726562,338.7750002544273,1044.5345458984375,554.5268755356647,1269.944091796875,669.2891411679684,1608.9988098144531,1019.7592203661493,1819.2345275878906,1216.6746293008894,1812.1318664550781,1265.2579476931148,1999.575912475586,1403.9343961638394,793.4840698242188,538.2711326234316,13.164657592773438,2.878946478042119,1736.6816711425781,1245.877272420159,1178.7090148925781,853.2752844618884,-17.329283,6.3846927,-22.489258,4.762048
71,444,3.8543701171875,1204.2423858642578,147.70044150524987,1055.2058410644531,239.52542467346353,1034.7090148925781,300.25447974666537,1028.7073364257812,502.7237249186467,1296.2029266357422,577.9418324736513,1860.3663482666016,920.3237197837183,2141.3487091064453,1150.234196441876,2143.7318420410156,1181.195768362514,2354.343246459961,1305.6541788710085,915.5142059326172,473.94683206156094,13.302963256835938,2.3965207137867437,1933.4302062988281,1034.412503677492,1281.743408203125,732.3858131658924,-14.953505,5.119299,-20.711376,4.3545065
71,465,16.71142578125,1284.4915161132812,199.00742825711305,1143.6539001464844,297.43271569183037,1111.408706665039,377.2204318137261,1177.0424499511719,602.546165754122,1349.7713775634766,686.2289821892922,1655.9617767333984,972.8381807706404,1851.2034454345703,1139.4032895639969,1819.4091491699219,1151.4082514615413,1994.461196899414,1263.611330353382,794.5451354980469,482.55567132621644,14.41302490234375,3.4001168667249786,1908.7705841064453,1246.6662059365497,1427.3809204101562,976.4646652298104,-17.099873,5.8527403,-22.626007,3.62967
71,466,9.02099609375,1251.2321319580078,162.16012908308065,1102.3604736328125,247.2213648977067,1063.2660675048828,304.96179279044884,1138.089340209961,481.4339599623919,1396.0363464355469,500.35069673565806,1934.8032836914062,868.6043875089024,2223.604202270508,1099.278282750126,2212.865005493164,1103.770249196464,2443.3362579345703,1199.3835215900008,971.7299346923828,436.5556298097774,15.269256591796875,2.5060982086749775,2193.515853881836,899.0397613314736,1592.615234375,741.5211648190517,-16.833296,3.786848,-22.465591,2.9658642
71,494,28.33251953125,1135.4808654785156,133.14417500578705,940.4894561767578,192.9895237550698,847.8983154296875,237.60331609878014,723.8911895751953,415.08618774873577,756.1650848388672,515.1377453180992,748.7168121337891,726.945612548883,803.14306640625,823.2331262717646,763.3326721191406,842.1396578867768,821.2056732177734,938.8547051217588,329.80345153808594,363.15778062381264,11.300033569335938,2.7826197029027293,776.022705078125,1061.559506159124,592.5603637695312,821.6330245210794,-21.589397,5.696472,-24.416296,3.4364984
71,495,14.45465087890625,1175.313217163086,134.3267453778023,994.8318176269531,201.5358741306699,926.0058898925781,244.60468694750335,871.6582641601562,423.9911865269188,989.2581634521484,535.6142559261417,1186.1649627685547,927.0026148423823,1332.8984375,1117.591751312311,1304.1702117919922,1143.9707805015603,1430.503646850586,1271.9756066912062,565.8590545654297,478.06944937275483,12.6131591796875,2.9890057626694535,1300.1646728515625,1162.467955988776,949.2816925048828,880.6104166499474,-19.752382,5.448316,-23.508709,3.352205
71,523,11.62109375,1149.935043334961,116.16596809016832,968.2697296142578,176.68685829802732,897.9880981445312,231.41624931963216,796.0064239501953,360.60539938185497,942.3116302490234,510.1547187323793,1259.1821594238281,1004.1492160948546,1431.10498046875,1217.2605993231884,1396.7298736572266,1228.7776358426559,1518.6365051269531,1351.7361820916553,591.5306549072266,500.94433388680443,12.611038208007812,2.9180288202911764,1204.957275390625,1063.6706548116847,841.5025939941406,763.0217829159327,-19.438608,5.5944147,-23.056314,3.7340147
